id_incross	id_disease	id_cross
52416	2760	6
366	2762	6
371	2763	6
284426	2765	6
363611	2767	6
183518	2768	6
319605	2771	6
319612	2771	6
79124	2772	6
227976	2774	6
98676	2774	6
385	2777	6
319705	2779	6
85294	2781	6
2308	2782	6
1168	2784	6
2382	2786	6
101000	2787	6
177	2788	6
309796	2788	6
98523	2789	6
500545	2798	6
90636	2800	6
822	2801	6
313855	2802	6
88639	2805	6
765	2806	6
79244	2806	6
99853	2810	6
34516	2812	6
91492	2814	6
98810	2815	6
2131	2817	6
568	2818	6
2443	2826	6
137681	2827	6
289902	2830	6
263413	2831	6
324964	2836	6
158029	2847	6
500180	2849	6
102369	2852	6
99063	2853	6
34527	2856	6
2970	2860	6
1114	2861	6
1991	2863	6
51083	2865	6
552	2866	6
317425	2868	6
238505	2869	6
538963	2869	6
268322	2870	6
254334	2871	6
137898	2881	6
209967	2883	6
369999	2884	6
370002	2884	6
356996	2885	6
98763	2886	6
90636	2887	6
50816	2888	6
33355	2890	6
88619	2893	6
26791	2895	6
53347	2896	6
54260	2897	6
90636	2898	6
79330	2899	6
99849	2900	6
79322	2901	6
67046	2902	6
97234	2904	6
1465	2908	6
3057	2909	6
2254	2910	6
1306	2912	6
2510	2913	6
2512	2914	6
1496	2916	6
319671	2917	6
2237	2921	6
2855	2922	6
464288	2923	6
2066	2925	6
2451	2926	6
3008	2927	6
3242	2928	6
777	2929	6
391408	2930	6
487796	2935	6
816	2936	6
603	2937	6
475	2943	6
353327	2944	6
590	2944	6
822	2946	6
255138	2947	6
765	2947	6
715	2951	6
803	2952	6
666	2954	6
776	2955	6
178338	2958	6
140	2960	6
348	2961	6
757	2963	6
88939	2963	6
89936	2964	6
443950	2966	6
495274	2966	6
497757	2966	6
497764	2966	6
98806	2967	6
656	2968	6
93213	2968	6
381	2969	6
79476	2969	6
85167	2971	6
248408	2973	6
335	2973	6
98881	2973	6
3222	2975	6
95496	2976	6
3388	2978	6
823	2978	6
1766	2979	6
777	2981	6
600	2982	6
803	2982	6
199	2983	6
453499	2984	6
453504	2984	6
168811	2993	6
91483	2996	6
54370	2997	6
93924	2998	6
503	3000	6
725	3002	6
454887	3009	6
100070	3010	6
39044	3013	6
250923	3017	6
284139	3018	6
228384	3024	6
522077	3027	6
313808	3028	6
171714	3029	6
370933	3029	6
314394	3030	6
210163	3032	6
466794	3034	6
397725	3035	6
397615	3036	6
444069	3037	6
506307	3037	6
210144	3038	6
165991	3040	6
331176	3041	6
300573	3042	6
431140	3044	6
329228	3046	6
488594	3047	6
300536	3048	6
411602	3049	6
228003	3051	6
169186	3052	6
101028	3053	6
459051	3054	6
168583	3055	6
280071	3056	6
280558	3057	6
500533	3058	6
444092	3060	6
447737	3061	6
363412	3064	6
254871	3065	6
504530	3068	6
529965	3069	6
280270	3070	6
280288	3070	6
353217	3071	6
139525	3072	6
420741	3073	6
448010	3075	6
189439	3076	6
171436	3077	6
411602	3080	6
439897	3081	6
521414	3082	6
438075	3083	6
412057	3084	6
250972	3085	6
289307	3086	6
314399	3087	6
319675	3088	6
254925	3089	6
137893	3090	6
2785	3093	6
93282	3094	6
93607	3095	6
85110	3096	6
84064	3100	6
35710	3101	6
500166	3102	6
94065	3102	6
79303	3104	6
99027	3105	6
75391	3106	6
100032	3110	6
88661	3110	6
70592	3111	6
90635	3112	6
66634	3113	6
85448	3114	6
79350	3115	6
34592	3117	6
36387	3118	6
90635	3120	6
86817	3122	6
86814	3124	6
85136	3125	6
98868	3126	6
79113	3130	6
1200	3131	6
2587	3132	6
3464	3133	6
2309	3134	6
3261	3135	6
141258	3137	6
1794	3137	6
2849	3138	6
2855	3140	6
2542	3141	6
3460	3142	6
371428	3142	6
2573	3143	6
1175	3144	6
2841	3147	6
2148	3149	6
3455	3151	6
1145	3153	6
2056	3154	6
1331	3155	6
2229	3156	6
2301	3158	6
760	3161	6
869	3162	6
450	3164	6
101049	3167	6
405	3167	6
248111	3168	6
399	3168	6
226	3170	6
238583	3170	6
3231	3171	6
79499	3171	6
735	3172	6
449291	3174	6
908	3174	6
215	3175	6
124	3176	6
803	3177	6
655	3178	6
963	3180	6
656	3181	6
270	3182	6
1652	3183	6
93623	3183	6
244	3185	6
242	3191	6
713	3193	6
127	3195	6
1568	3196	6
85335	3196	6
218	3200	6
640	3201	6
285	3202	6
786	3203	6
288	3205	6
244	3207	6
90	3208	6
254343	3209	6
581	3214	6
79272	3214	6
71	3215	6
355	3216	6
77259	3216	6
44	3217	6
6	3218	6
88991	3219	6
2238	3220	6
428	3220	6
443087	3221	6
474	3227	6
93269	3227	6
93271	3227	6
158266	3229	6
447731	3233	6
2122	3237	6
140471	3238	6
1879	3239	6
2440	3241	6
293843	3242	6
90635	3248	6
313800	3250	6
98249	3251	6
84064	3253	6
251627	3256	6
157954	3257	6
2185	3259	6
438134	3260	6
280142	3262	6
250977	3263	6
260305	3264	6
254913	3266	6
352670	3267	6
453533	3268	6
369852	3269	6
465824	3270	6
397787	3271	6
101112	3274	6
169464	3278	6
101351	3279	6
506358	3280	6
420573	3282	6
505216	3283	6
500135	3286	6
494439	3288	6
101046	3292	6
329336	3296	6
284339	3297	6
171706	3299	6
171690	3300	6
505248	3303	6
477993	3307	6
466791	3310	6
488618	3311	6
164736	3312	6
541423	3313	6
466718	3314	6
401785	3315	6
3156	3317	6
431361	3318	6
137776	3321	6
438207	3322	6
435988	3323	6
458798	3324	6
401979	3325	6
2050	3326	6
420686	3328	6
289601	3329	6
169467	3331	6
411602	3332	6
363989	3333	6
164736	3337	6
294023	3340	6
140436	3341	6
500548	3343	6
217346	3347	6
527450	3348	6
435660	3350	6
324561	3351	6
468678	3353	6
1949	3354	6
313795	3357	6
369894	3358	6
369992	3361	6
137783	3362	6
324410	3363	6
168593	3364	6
221008	3365	6
504523	3368	6
276234	3369	6
319509	3370	6
1052	3372	6
254913	3374	6
280576	3375	6
71278	3377	6
55596	3378	6
94089	3379	6
91492	3380	6
52368	3381	6
79151	3382	6
33069	3383	6
98762	3384	6
828	3385	6
90635	3386	6
99807	3388	6
50814	3389	6
871	3390	6
90636	3391	6
86884	3392	6
55654	3393	6
91130	3394	6
88661	3395	6
55654	3396	6
99657	3397	6
85191	3398	6
88616	3400	6
90635	3401	6
98773	3402	6
97249	3403	6
79152	3404	6
97927	3405	6
97245	3406	6
98759	3407	6
99001	3408	6
90635	3409	6
88616	3410	6
33364	3411	6
67042	3412	6
53351	3419	6
88621	3420	6
199	3421	6
36355	3422	6
90020	3423	6
54260	3424	6
90635	3426	6
93317	3427	6
88616	3429	6
79094	3430	6
75858	3431	6
1334	3432	6
2754	3433	6
1872	3434	6
2073	3435	6
361	3437	6
2318	3438	6
3268	3439	6
3320	3440	6
2886	3442	6
85	3443	6
3102	3444	6
1276	3445	6
2930	3446	6
2050	3447	6
1458	3448	6
1083	3449	6
2512	3450	6
1478	3451	6
1208	3452	6
3286	3453	6
2512	3454	6
3463	3456	6
1270	3457	6
2891	3458	6
2752	3461	6
990	3462	6
777	3463	6
861	3464	6
394	3465	6
791	3466	6
124	3467	6
408	3468	6
791	3469	6
244	3470	6
656	3471	6
124	3472	6
791	3473	6
868	3474	6
808	3475	6
475	3476	6
552	3477	6
112	3479	6
244	3480	6
570	3481	6
803	3482	6
124	3483	6
477	3484	6
656	3485	6
803	3486	6
656	3487	6
808	3488	6
791	3489	6
803	3490	6
590	3491	6
243	3492	6
124	3493	6
242	3494	6
550	3495	6
422	3496	6
785	3497	6
144	3498	6
734	3499	6
268	3500	6
791	3501	6
124	3502	6
349	3503	6
808	3504	6
656	3505	6
777	3506	6
150	3507	6
511	3514	6
124	3515	6
168598	3518	6
57	3519	6
31	3520	6
391417	3521	6
329211	3522	6
397968	3523	6
435938	3524	6
459070	3524	6
444072	3526	6
51	3527	6
289290	3528	6
88616	3528	6
85282	3529	6
86816	3530	6
2598	3532	6
247775	3533	6
3109	3533	6
941	3534	6
2134	3535	6
90038	3535	6
320346	3550	6
263665	3555	6
269528	3559	6
280200	3567	6
306577	3570	6
364541	3572	6
231625	3573	6
464311	3577	6
502430	3578	6
411602	3581	6
68367	3587	6
98343	3588	6
99853	3589	6
50251	3590	6
99978	3591	6
93335	3592	6
599	3594	6
1293	3596	6
1020	3597	6
2542	3599	6
822	3604	6
288	3606	6
621	3620	6
519302	3704	6
941	3801	6
284435	3820	6
457359	3823	6
457223	3825	6
209951	3827	6
247198	3828	6
33364	3830	6
172	3831	6
983	3832	6
318	3833	6
314777	3844	6
86845	3866	6
425	3877	6
HP:0002335	2	5
HP:0007125	2	5
HP:0001321	4	5
HP:0006806	4	5
HP:0006910	4	5
HP:0007038	4	5
HP:0007053	4	5
HP:0000510	5	5
HP:0001127	5	5
HP:0007635	5	5
HP:0007645	5	5
HP:0007742	5	5
HP:0007816	5	5
HP:0007826	5	5
HP:0007927	5	5
HP:0008036	5	5
HP:0000730	6	5
HP:0001249	6	5
HP:0001267	6	5
HP:0001286	6	5
HP:0002122	6	5
HP:0002192	6	5
HP:0002316	6	5
HP:0002382	6	5
HP:0002386	6	5
HP:0002402	6	5
HP:0002458	6	5
HP:0002482	6	5
HP:0002499	6	5
HP:0002543	6	5
HP:0003767	6	5
HP:0006833	6	5
HP:0007154	6	5
HP:0007176	6	5
HP:0007180	6	5
HP:HP:0001249	6	5
HP:0000556	7	5
HP:0007736	7	5
HP:0007910	7	5
HP:0007974	7	5
HP:0007982	7	5
HP:0001319	9	5
HP:0008976	9	5
HP:0000028	10	5
HP:0000797	10	5
HP:0003198	11	5
HP:0003569	11	5
HP:0003705	11	5
HP:0003742	11	5
HP:0003802	11	5
HP:0001508	12	5
HP:0001535	12	5
HP:0008853	12	5
HP:0008878	12	5
HP:0008916	12	5
HP:0001999	13	5
HP:0002004	13	5
HP:0002260	13	5
HP:0004643	13	5
HP:0004649	13	5
HP:0004652	13	5
HP:0004655	13	5
HP:0004675	13	5
HP:0005124	13	5
HP:0001290	14	5
HP:0000754	15	5
HP:0001255	15	5
HP:0001263	15	5
HP:0001277	15	5
HP:0001292	15	5
HP:0002433	15	5
HP:0002473	15	5
HP:0002532	15	5
HP:0006793	15	5
HP:0006867	15	5
HP:0006885	15	5
HP:0006935	15	5
HP:0007005	15	5
HP:0007094	15	5
HP:0007106	15	5
HP:0007174	15	5
HP:0007224	15	5
HP:0007228	15	5
HP:0007342	15	5
HP:0000241	16	5
HP:0000259	16	5
HP:0005484	16	5
HP:0005499	16	5
HP:0031959	17	5
HP:0001250	18	5
HP:0001275	18	5
HP:0001303	18	5
HP:0002125	18	5
HP:0002182	18	5
HP:0002279	18	5
HP:0002306	18	5
HP:0002348	18	5
HP:0002391	18	5
HP:0002417	18	5
HP:0002430	18	5
HP:0002431	18	5
HP:0002432	18	5
HP:0002434	18	5
HP:0002437	18	5
HP:0002466	18	5
HP:0002479	18	5
HP:0002794	18	5
HP:0006997	18	5
HP:0010520	18	5
HP:0002061	19	5
HP:0002094	20	5
HP:0001294	21	5
HP:0100022	21	5
HP:0001252	22	5
HP:0001318	22	5
HP:0001306	23	5
HP:0002069	23	5
HP:0002407	23	5
HP:0007252	23	5
HP:0000252	27	5
HP:0001366	27	5
HP:0005485	27	5
HP:0005489	27	5
HP:0005497	27	5
HP:0000490	28	5
HP:0000663	28	5
HP:0011968	29	5
HP:0000568	31	5
HP:0007996	31	5
HP:0002197	32	5
HP:0002409	32	5
HP:0007114	32	5
HP:0007339	32	5
HP:0001509	34	5
HP:0003501	34	5
HP:0003507	34	5
HP:0003512	34	5
HP:0003518	34	5
HP:0003519	34	5
HP:0004322	34	5
HP:0008871	34	5
HP:0008882	34	5
HP:0008888	34	5
HP:0008913	34	5
HP:0100242	37	5
HP:0001914	39	5
HP:0004808	39	5
HP:0004843	39	5
HP:0005516	39	5
HP:0006724	39	5
HP:0006728	39	5
HP:0010623	40	5
HP:0100013	40	5
HP:0030357	41	5
HP:0012056	42	5
HP:0100834	44	5
HP:0006775	45	5
HP:0030692	47	5
HP:0002664	48	5
HP:0003008	48	5
HP:0006741	48	5
HP:0002885	49	5
HP:0006739	51	5
HP:0007614	51	5
HP:0006740	53	5
HP:0010796	54	5
HP:0005550	55	5
HP:0006734	55	5
HP:0006760	55	5
HP:0011459	56	5
HP:0001402	59	5
HP:0002899	59	5
HP:0003007	59	5
HP:0006750	59	5
HP:0006725	60	5
HP:0030359	61	5
HP:0030078	63	5
HP:0002665	67	5
HP:0002859	69	5
HP:0000618	71	5
HP:0007839	71	5
HP:0000800	72	5
HP:0008737	72	5
HP:0002085	73	5
HP:0007051	73	5
HP:0007357	73	5
HP:0000090	78	5
HP:0004748	78	5
HP:0000496	80	5
HP:0006860	80	5
HP:0000639	81	5
HP:0000955	82	5
HP:0007547	82	5
HP:0008064	82	5
HP:0007706	83	5
HP:0007875	83	5
HP:0001344	84	5
HP:0001617	84	5
HP:0006798	84	5
HP:0001123	85	5
HP:0000622	86	5
HP:0007723	86	5
HP:0011779	87	5
HP:0002889	88	5
HP:0006744	88	5
HP:0006759	88	5
HP:0000750	89	5
HP:0002116	89	5
HP:0002117	89	5
HP:0002336	89	5
HP:0002399	89	5
HP:0002498	89	5
HP:0006936	89	5
HP:0007004	89	5
HP:0007127	89	5
HP:0007170	89	5
HP:0007172	89	5
HP:0011398	91	5
HP:0002419	92	5
HP:0000708	93	5
HP:0000715	93	5
HP:0002368	93	5
HP:0002456	93	5
HP:0001350	94	5
HP:0002142	95	5
HP:0007240	95	5
HP:0000479	96	5
HP:0000504	97	5
HP:0001627	98	5
HP:3000001	98	5
HP:0100243	103	5
HP:0002669	105	5
HP:0012125	106	5
HP:0009592	107	5
HP:0002255	109	5
HP:0002573	109	5
HP:0002609	109	5
HP:0002583	110	5
HP:0001873	111	5
HP:0001906	111	5
HP:0004838	111	5
HP:0008175	111	5
HP:0008268	111	5
HP:0008302	111	5
HP:0002037	112	5
HP:0003432	115	5
HP:0003475	115	5
HP:0003701	115	5
HP:0007195	115	5
HP:0008950	115	5
HP:0008961	115	5
HP:0008975	115	5
HP:0009033	115	5
HP:0009075	115	5
HP:0002147	116	5
HP:0002906	116	5
HP:0003078	116	5
HP:0003236	116	5
HP:0003525	116	5
HP:0003531	116	5
HP:0008164	116	5
HP:0001411	117	5
HP:0002910	117	5
HP:0003143	117	5
HP:0003156	117	5
HP:0003293	117	5
HP:0006567	117	5
HP:0006578	117	5
HP:0008267	117	5
HP:0008342	117	5
HP:0003002	118	5
HP:0001639	119	5
HP:0000729	121	5
HP:0011344	122	5
HP:0011343	123	5
HP:0010862	125	5
HP:0012747	126	5
HP:0002066	127	5
HP:0002379	127	5
HP:0002424	128	5
HP:0007333	128	5
HP:0032046	129	5
HP:0010535	131	5
HP:0002449	132	5
HP:0002523	132	5
HP:0008947	132	5
HP:0010572	132	5
HP:0006753	138	5
HP:0030358	139	5
HP:0031287	140	5
HP:0100615	142	5
HP:0005584	144	5
HP:0006720	144	5
HP:0025171	146	5
HP:0003393	150	5
HP:0002484	151	5
HP:0002934	151	5
HP:0003486	151	5
HP:0003693	151	5
HP:0003699	151	5
HP:0006786	151	5
HP:0006864	151	5
HP:0008937	151	5
HP:0008958	151	5
HP:0009015	151	5
HP:0009040	151	5
HP:0009065	151	5
HP:0003376	152	5
HP:0002460	153	5
HP:0002598	153	5
HP:0002935	153	5
HP:0003497	153	5
HP:0006940	153	5
HP:0009008	153	5
HP:0006731	156	5
HP:0010816	157	5
HP:0005600	158	5
HP:0005604	158	5
HP:0002861	161	5
HP:0002887	161	5
HP:0006777	161	5
HP:0007474	161	5
HP:0001339	166	5
HP:0002537	166	5
HP:0031882	166	5
HP:0000411	167	5
HP:0000412	167	5
HP:0001298	168	5
HP:0003006	169	5
HP:0006738	169	5
HP:0100747	173	5
HP:0001297	174	5
HP:0002452	174	5
HP:0000256	179	5
HP:0005491	179	5
HP:0005496	179	5
HP:0200135	179	5
HP:0002119	180	5
HP:0002447	180	5
HP:0005691	180	5
HP:0007071	180	5
HP:0002011	184	5
HP:0002405	184	5
HP:0002413	184	5
HP:0002481	184	5
HP:0007319	184	5
HP:0012443	185	5
HP:0012759	186	5
HP:0002194	188	5
HP:0006905	188	5
HP:0007046	188	5
HP:0008973	188	5
HP:0012209	192	5
HP:0000767	197	5
HP:0006613	197	5
HP:0006617	197	5
HP:0000508	198	5
HP:0000248	199	5
HP:0002258	199	5
HP:0004479	199	5
HP:0008512	199	5
HP:0001156	200	5
HP:0001189	200	5
HP:0001201	200	5
HP:0005630	200	5
HP:0005657	200	5
HP:0005727	200	5
HP:0006017	200	5
HP:0006128	200	5
HP:0100667	200	5
HP:0001251	201	5
HP:0001253	201	5
HP:0002513	201	5
HP:0007050	201	5
HP:0007157	201	5
HP:0010853	202	5
HP:0100031	203	5
HP:0000761	206	5
HP:0000762	206	5
HP:0007118	206	5
HP:0007218	206	5
HP:0007231	206	5
HP:0003157	207	5
HP:0003407	207	5
HP:0007088	207	5
HP:0007235	207	5
HP:0007355	207	5
HP:0009830	207	5
HP:0003381	208	5
HP:0006939	208	5
HP:0007282	208	5
HP:0011096	208	5
HP:0006967	209	5
HP:0008934	209	5
HP:0008951	209	5
HP:0009038	209	5
HP:0009130	209	5
HP:0001761	210	5
HP:0003485	211	5
HP:0009035	211	5
HP:0009053	211	5
HP:0100760	212	5
HP:0002273	216	5
HP:0002338	216	5
HP:0001332	217	5
HP:0002328	217	5
HP:0010553	218	5
HP:0000957	219	5
HP:0005601	219	5
HP:0007454	219	5
HP:0001256	220	5
HP:0006908	220	5
HP:0007119	220	5
HP:0002301	221	5
HP:0001480	222	5
HP:0001304	223	5
HP:0003768	224	5
HP:0012194	225	5
HP:0009729	228	5
HP:0010566	229	5
HP:0009719	230	5
HP:0002272	231	5
HP:0007165	231	5
HP:0000201	232	5
HP:0010855	234	5
HP:0002121	235	5
HP:0007143	235	5
HP:0011148	235	5
HP:0010843	236	5
HP:0001576	237	5
HP:0001577	237	5
HP:0006973	237	5
HP:0007018	237	5
HP:0001271	250	5
HP:0006941	250	5
HP:0007287	250	5
HP:0000763	251	5
HP:0003410	251	5
HP:0006815	251	5
HP:0007043	251	5
HP:0007142	251	5
HP:0003477	252	5
HP:0006814	252	5
HP:0006842	252	5
HP:0007169	252	5
HP:0008304	252	5
HP:0002911	253	5
HP:0003155	253	5
HP:0003636	253	5
HP:0008296	253	5
HP:0007055	256	5
HP:0007141	256	5
HP:0007237	256	5
HP:0000365	257	5
HP:0000404	257	5
HP:0001728	257	5
HP:0001729	257	5
HP:0001754	257	5
HP:0008560	257	5
HP:0008563	257	5
HP:0002111	258	5
HP:0001324	259	5
HP:0002309	259	5
HP:0008979	259	5
HP:0009012	259	5
HP:0009061	259	5
HP:0001618	260	5
HP:0001336	261	5
HP:0002535	261	5
HP:0007087	261	5
HP:0000374	264	5
HP:0000407	264	5
HP:0001753	264	5
HP:0001916	264	5
HP:0008538	264	5
HP:0008553	264	5
HP:0008565	264	5
HP:0008576	264	5
HP:0008611	264	5
HP:0008613	264	5
HP:0008614	264	5
HP:0012469	265	5
HP:0002895	266	5
HP:0100273	270	5
HP:0100723	272	5
HP:0002408	274	5
HP:0000115	278	5
HP:0002667	278	5
HP:0009717	280	5
HP:0005562	281	5
HP:0001270	282	5
HP:0001307	282	5
HP:0002130	282	5
HP:0006788	282	5
HP:0006826	282	5
HP:0006909	282	5
HP:0006950	282	5
HP:0006968	282	5
HP:0007219	282	5
HP:0007251	282	5
HP:0001956	283	5
HP:0008885	283	5
HP:0007196	285	5
HP:0010864	285	5
HP:0002237	286	5
HP:0002291	286	5
HP:0004522	286	5
HP:0004538	286	5
HP:0008070	286	5
HP:0012539	288	5
HP:0001272	291	5
HP:0002364	291	5
HP:0006839	291	5
HP:0007072	291	5
HP:0007203	291	5
HP:0001328	292	5
HP:0007234	292	5
HP:0002175	297	5
HP:0002373	297	5
HP:0007102	297	5
HP:0001346	298	5
HP:0002353	298	5
HP:0002429	298	5
HP:0006841	298	5
HP:0008230	299	5
HP:0012126	300	5
HP:0008192	301	5
HP:0008213	301	5
HP:0002894	302	5
HP:0004511	302	5
HP:0000505	303	5
HP:0000516	303	5
HP:0000566	303	5
HP:0007860	303	5
HP:0007983	303	5
HP:0000648	304	5
HP:0007751	304	5
HP:0007855	304	5
HP:0000821	305	5
HP:0003222	305	5
HP:0008203	305	5
HP:0000126	306	5
HP:0006855	309	5
HP:0007121	309	5
HP:0007312	309	5
HP:0002378	310	5
HP:0030048	313	5
HP:0001355	314	5
HP:0012444	315	5
HP:0002079	316	5
HP:0002319	316	5
HP:0007026	316	5
HP:0001067	321	5
HP:0006746	321	5
HP:0007386	321	5
HP:0007612	321	5
HP:0007416	322	5
HP:0007565	322	5
HP:0009734	323	5
HP:0000997	324	5
HP:0000518	328	5
HP:0000098	329	5
HP:0001527	329	5
HP:0003515	329	5
HP:0003516	329	5
HP:0002769	330	5
HP:0002808	330	5
HP:0003314	330	5
HP:0001644	332	5
HP:0001725	332	5
HP:0005159	332	5
HP:0200130	332	5
HP:0001638	334	5
HP:0003391	338	5
HP:0001363	339	5
HP:0001365	339	5
HP:0004494	339	5
HP:0005448	339	5
HP:0005457	339	5
HP:0005467	339	5
HP:0008492	339	5
HP:0001299	340	5
HP:0003202	340	5
HP:0003545	340	5
HP:0003671	340	5
HP:0003702	340	5
HP:0003746	340	5
HP:0006995	340	5
HP:0007171	340	5
HP:0007356	340	5
HP:0009010	340	5
HP:0009048	340	5
HP:0100868	340	5
HP:0011451	341	5
HP:0008846	342	5
HP:0008899	342	5
HP:0008906	342	5
HP:0001521	343	5
HP:0008850	343	5
HP:0008854	343	5
HP:0008911	343	5
HP:0008932	343	5
HP:0001823	344	5
HP:0001826	344	5
HP:0004325	344	5
HP:0012736	345	5
HP:0200134	346	5
HP:0002884	347	5
HP:0008278	350	5
HP:0001007	353	5
HP:0003128	357	5
HP:0003255	357	5
HP:0005960	357	5
HP:0000286	358	5
HP:0000624	358	5
HP:0007930	358	5
HP:0000363	359	5
HP:0000425	360	5
HP:0000428	360	5
HP:0000439	360	5
HP:0000459	360	5
HP:0004413	360	5
HP:0004505	360	5
HP:0004506	360	5
HP:0004666	360	5
HP:0005119	360	5
HP:0005280	360	5
HP:0005284	360	5
HP:0011231	361	5
HP:0000154	362	5
HP:0000181	362	5
HP:0002052	362	5
HP:0012758	363	5
HP:0002126	364	5
HP:0000047	365	5
HP:0008167	366	5
HP:0040195	370	5
HP:0001273	371	5
HP:0007323	371	5
HP:0005712	372	5
HP:0007371	372	5
HP:0001158	378	5
HP:0001588	378	5
HP:0004209	378	5
HP:0004212	378	5
HP:0006083	378	5
HP:0006181	378	5
HP:0009181	378	5
HP:0000519	379	5
HP:0001108	379	5
HP:0007679	379	5
HP:0007726	379	5
HP:0007788	379	5
HP:0000238	383	5
HP:0007189	383	5
HP:0008503	383	5
HP:0009736	384	5
HP:0000717	385	5
HP:0009716	388	5
HP:0000486	390	5
HP:0000397	397	5
HP:0000406	397	5
HP:0000408	397	5
HP:0008592	397	5
HP:0008601	397	5
HP:0008617	397	5
HP:0002342	399	5
HP:0007303	399	5
HP:0010505	401	5
HP:0001265	402	5
HP:0002467	402	5
HP:0008530	407	5
HP:0008539	407	5
HP:0008579	407	5
HP:0008585	407	5
HP:0008619	407	5
HP:0030052	409	5
HP:0009737	410	5
HP:0000545	412	5
HP:0001110	412	5
HP:0007847	412	5
HP:0002321	413	5
HP:0001712	414	5
HP:0005171	414	5
HP:0200125	415	5
HP:0003287	416	5
HP:0003737	417	5
HP:0008960	417	5
HP:0011452	418	5
HP:0002104	419	5
HP:0005936	419	5
HP:0005958	419	5
HP:0002376	420	5
HP:0002471	420	5
HP:0002489	420	5
HP:0006797	420	5
HP:0006828	420	5
HP:0006854	420	5
HP:0007037	420	5
HP:0007242	420	5
HP:0007247	420	5
HP:0000547	421	5
HP:0001763	423	5
HP:0001642	425	5
HP:0010815	429	5
HP:0000548	432	5
HP:0008157	432	5
HP:0007642	433	5
HP:0007684	433	5
HP:0007861	433	5
HP:0007953	433	5
HP:0007984	434	5
HP:0030584	435	5
HP:0000662	436	5
HP:0007653	436	5
HP:0007725	436	5
HP:0007865	436	5
HP:0007895	436	5
HP:0000551	437	5
HP:0007994	438	5
HP:0001091	439	5
HP:0007663	439	5
HP:0007693	439	5
HP:0007739	439	5
HP:0007969	439	5
HP:0008008	439	5
HP:0006034	440	5
HP:0006046	440	5
HP:0006123	440	5
HP:0009605	440	5
HP:0010442	440	5
HP:0001513	441	5
HP:0001274	443	5
HP:0006800	443	5
HP:0011342	444	5
HP:0003544	445	5
HP:0003560	445	5
HP:0003806	445	5
HP:0002515	446	5
HP:0011808	447	5
HP:0006785	448	5
HP:0009066	448	5
HP:0003748	449	5
HP:0008956	449	5
HP:0008974	449	5
HP:0002065	450	5
HP:0002477	450	5
HP:0007340	450	5
HP:0009047	450	5
HP:0003805	451	5
HP:0009029	451	5
HP:0003797	452	5
HP:0003325	453	5
HP:0008971	453	5
HP:0002539	456	5
HP:0007139	456	5
HP:0000110	457	5
HP:0000116	457	5
HP:0004721	457	5
HP:0008660	457	5
HP:0001680	458	5
HP:0003488	459	5
HP:0007161	459	5
HP:0007225	459	5
HP:0007256	459	5
HP:0007275	459	5
HP:0007324	459	5
HP:0007347	459	5
HP:0001329	460	5
HP:0002073	460	5
HP:0002496	460	5
HP:0007331	460	5
HP:0001138	461	5
HP:0007806	461	5
HP:0002500	462	5
HP:0200100	462	5
HP:0004455	463	5
HP:0004457	463	5
HP:0008520	463	5
HP:0008521	463	5
HP:0008527	463	5
HP:0008540	463	5
HP:0008543	463	5
HP:0008545	463	5
HP:0008546	463	5
HP:0008556	463	5
HP:0008558	463	5
HP:0008561	463	5
HP:0008571	463	5
HP:0008603	463	5
HP:0008612	463	5
HP:0008620	463	5
HP:0002177	465	5
HP:0003457	465	5
HP:0003751	465	5
HP:0003753	465	5
HP:0100286	465	5
HP:0012531	466	5
HP:0001380	467	5
HP:0001383	467	5
HP:0001388	467	5
HP:0002771	467	5
HP:0003322	468	5
HP:0003458	468	5
HP:0003711	468	5
HP:0009021	468	5
HP:0000601	473	5
HP:0007877	473	5
HP:0000543	474	5
HP:0001148	474	5
HP:0001484	474	5
HP:0000085	475	5
HP:0001634	476	5
HP:0002616	477	5
HP:0004750	477	5
HP:0005125	477	5
HP:0000113	479	5
HP:0004716	479	5
HP:0004739	479	5
HP:0004740	479	5
HP:0008645	479	5
HP:0008673	479	5
HP:0008699	479	5
HP:0002650	480	5
HP:0002770	480	5
HP:0003303	480	5
HP:0003317	480	5
HP:0003415	480	5
HP:0002511	485	5
HP:0006878	485	5
HP:0007213	485	5
HP:0040328	486	5
HP:0030860	487	5
HP:0001300	488	5
HP:0000726	489	5
HP:0002274	489	5
HP:0007122	489	5
HP:0007150	489	5
HP:0007283	489	5
HP:0003124	490	5
HP:0008154	490	5
HP:0008173	490	5
HP:0008359	490	5
HP:0002155	491	5
HP:0003082	491	5
HP:0008174	491	5
HP:0008332	491	5
HP:0000500	494	5
HP:0000527	494	5
HP:0005264	495	5
HP:0000722	497	5
HP:0002410	504	5
HP:0001266	505	5
HP:0002469	505	5
HP:0006811	505	5
HP:0007028	505	5
HP:0007337	505	5
HP:0001268	508	5
HP:0002303	508	5
HP:0006822	508	5
HP:0007155	508	5
HP:0007253	508	5
HP:0007264	508	5
HP:0007298	508	5
HP:0000106	509	5
HP:0001918	509	5
HP:0008671	509	5
HP:0012622	509	5
HP:0002140	510	5
HP:0000273	511	5
HP:0000210	512	5
HP:0000330	512	5
HP:0000345	512	5
HP:0000347	512	5
HP:0002005	512	5
HP:0002674	512	5
HP:0004669	512	5
HP:0005460	512	5
HP:0005470	512	5
HP:0001172	513	5
HP:0030062	514	5
