reviewed	id_protein	id_mlo	id_rol	id_dataset	id_proteinmlo
ht	3926	24.0		1	8627
ht	3927	24.0		1	8628
ht	3928	60.0		1	8629
ht	3929	60.0		1	8630
ht	3930	18.0		1	8631
ht	3931	18.0		1	8632
ht	3931	47.0		1	8633
	3931	18.0	3.0	2	8634
ht	3932	81.0		1	8635
ht	3933	18.0		1	8636
ht	3934	60.0		1	8637
ht	3935	39.0		1	8638
ht	3936	24.0		1	8639
ht	3937	101.0		1	8640
ht	3938	18.0		1	8641
ht	3939	18.0		1	8642
ht	3940	60.0		1	8643
ht	3941	60.0		1	8644
ht	3942	60.0		1	8645
ht	3943	18.0		1	8646
ht	3944	24.0		1	8647
ht	3945	47.0		1	8648
ht	3945	16.0		1	8649
ht	3945	101.0		1	8650
ht	3946	18.0		1	8651
ht	3947	16.0		1	8652
ht	3948	18.0		1	8653
ht	3948	18.0		1	8654
	3948	18.0	3.0	2	8655
ht	3950	60.0		1	8657
ht	3951	24.0		1	8658
ht	3952	24.0		1	8659
ht	3953	60.0		1	8660
ht	3954	18.0		1	8661
ht	3955	60.0		1	8662
ht	3956	18.0		1	8663
ht	3957	60.0		1	8664
ht	3958	18.0		1	8665
ht	3959	18.0		1	8666
ht	3960	60.0		1	8667
ht	3961	81.0		1	8668
ht	3961	18.0		1	8669
	3961	18.0	3.0	2	8670
ht	3961	101.0		1	8671
ht	3962	18.0		1	8672
ht	3963	101.0		1	8673
ht	3964	60.0		1	8674
ht	3965	60.0		1	8675
ht	3966	18.0		1	8676
ht	3967	60.0		1	8677
ht	3968	60.0		1	8678
ht	3969	60.0		1	8679
ht	3970	18.0		1	8680
ht	3971	54.0		1	8681
ht	3971	24.0		1	8682
ht	3972	18.0		1	8683
ht	3973	54.0		1	8684
ht	3974	18.0		1	8685
ht	3975	18.0		1	8686
ht	3976	81.0		1	8687
	3976	55.0	3.0	2	8688
ht	3977	101.0		1	8689
ht	3978	60.0		1	8690
ht	3979	47.0		1	8691
ht	3980	18.0		1	8692
ht	3981	16.0		1	8693
ht	3982	18.0		1	8694
ht	3983	18.0		1	8695
ht	3984	18.0		1	8696
ht	3985	60.0		1	8697
ht	3986	60.0		1	8698
ht	3987	101.0		1	8699
ht	3988	60.0		1	8700
ht	3989	60.0		1	8701
ht	3990	60.0		1	8702
ht	3991	18.0		1	8703
ht	3992	18.0		1	8704
ht	3993	18.0		1	8705
ht	3994	18.0		1	8706
ht	3995	18.0		1	8707
ht	3996	60.0		1	8708
ht	3997	18.0		1	8709
ht	3998	18.0		1	8710
ht	3999	18.0		1	8711
ht	4000	18.0		1	8712
ht	4001	18.0		1	8713
ht	4002	18.0		1	8714
ht	4003	60.0		1	8715
ht	4004	81.0		1	8716
ht	4005	60.0		1	8717
ht	4005	18.0		1	8718
ht	4006	60.0		1	8719
ht	4007	65.0		1	8720
ht	4007	18.0		1	8721
ht	4008	18.0		1	8722
ht	4009	18.0		1	8723
ht	4011	18.0		1	8726
ht	4012	24.0		1	8727
ht	4013	24.0		1	8728
ht	4014	81.0		1	8729
ht	4015	18.0		1	8730
ht	4016	60.0		1	8731
ht	4017	60.0		1	8732
ht	4018	16.0		1	8733
ht	4018	24.0		1	8734
ht	4018	47.0		1	8735
ht	4018	18.0		1	8736
ht	4019	24.0		1	8737
ht	4020	24.0		1	8738
ht	4021	65.0		1	8739
ht	4022	18.0		1	8740
ht	4023	18.0		1	8741
ht	4024	24.0		1	8742
ht	4024	54.0		1	8743
	4025	18.0	3.0	2	8744
ht	4025	18.0		1	8745
ht	4026	60.0		1	8746
ht	4027	60.0		1	8747
ht	4028	18.0		1	8748
ht	4029	18.0		1	8749
ht	4029	54.0		1	8750
ht	4029	24.0		1	8751
ht	4030	24.0		1	8752
ht	4031	47.0		1	8753
ht	4032	18.0		1	8754
ht	4033	18.0		1	8755
ht	4034	18.0		1	8756
ht	4034	54.0		1	8757
ht	4034	24.0		1	8758
ht	4035	60.0		1	8759
ht	4037	18.0		1	8761
ht	4038	18.0		1	8762
ht	4039	16.0		1	8763
ht	4040	18.0		1	8764
ht	4042	60.0		1	8766
ht	4043	60.0		1	8767
ht	4043	81.0		1	8768
ht	4044	18.0		1	8769
ht	4045	18.0		1	8770
ht	4046	18.0		1	8771
ht	4047	60.0		1	8772
ht	4048	60.0		1	8773
ht	4049	18.0		1	8774
ht	4050	60.0		1	8775
ht	4050	18.0		1	8776
	4050	18.0	3.0	2	8777
ht	4050	81.0		1	8778
ht	4051	47.0		1	8779
ht	4052	101.0		1	8780
ht	4053	54.0		1	8781
ht	4053	18.0		1	8782
ht	4054	101.0		1	8783
	4055	65.0	2.0	2	8784
ht	4055	60.0		1	8785
ht	4055	81.0		1	8786
	4055	60.0	2.0	2	8787
ht	4055	65.0		1	8788
ht	4056	60.0		1	8789
ht	4057	18.0		1	8790
ht	4058	18.0		1	8791
ht	4059	18.0		1	8792
ht	4060	18.0		1	8793
ht	4061	60.0		1	8794
ht	4062	24.0		1	8795
ht	4063	18.0		1	8796
ht	4064	101.0		1	8797
ht	4065	60.0		1	8798
ht	4066	60.0		1	8799
ht	4066	101.0		1	8800
ht	4067	60.0		1	8801
ht	4068	18.0		1	8802
ht	4069	24.0		1	8803
ht	4070	60.0		1	8804
ht	4071	16.0		1	8805
ht	4072	18.0		1	8806
ht	4073	101.0		1	8807
ht	4074	18.0		1	8808
ht	4075	18.0		1	8809
	4075	18.0	3.0	2	8810
	4075	55.0	3.0	2	8811
ht	4076	54.0		1	8812
ht	4078	39.0		1	8814
ht	4079	18.0		1	8815
	4079	18.0	2.0	2	8816
	4079	24.0	2.0	2	8817
	4079	60.0	2.0	2	8818
ht	4080	18.0		1	8819
ht	4081	60.0		1	8820
	4081	18.0	2.0	2	8821
	4081	24.0	2.0	2	8822
	4081	60.0	2.0	2	8823
ht	4081	18.0		1	8824
ht	4081	18.0		1	8825
ht	4082	18.0		1	8826
ht	4082	103.0		1	8827
	4082	18.0	3.0	2	8828
	4082	55.0	3.0	2	8829
ht	4082	16.0		1	8830
ht	4082	81.0		1	8831
	4083	18.0	3.0	2	8832
ht	4083	16.0		1	8833
ht	4083	39.0		1	8834
ht	4083	60.0		1	8835
ht	4083	81.0		1	8836
ht	4084	18.0		1	8837
ht	4085	18.0		1	8838
ht	4086	18.0		1	8839
ht	4087	18.0		1	8840
	4087	55.0	3.0	2	8841
ht	4087	18.0		1	8842
	4087	60.0	3.0	2	8843
ht	4087	60.0		1	8844
	4087	18.0	3.0	2	8845
ht	4088	18.0		1	8846
	4088	55.0	3.0	2	8847
ht	4088	16.0		1	8848
	4089	18.0	3.0	2	8849
ht	4089	18.0		1	8850
ht	4089	18.0		1	8851
	4089	55.0	3.0	2	8852
	4090	18.0	2.0	2	8853
	4090	60.0	2.0	2	8854
ht	4090	60.0		1	8855
ht	4090	39.0		1	8856
ht	4090	18.0		1	8857
ht	4091	60.0		1	8858
ht	4092	81.0		1	8859
ht	4092	102.0		1	8860
ht	4092	18.0		1	8861
ht	4093	18.0		1	8862
	4094	18.0	3.0	2	8863
	4094	55.0	3.0	2	8864
ht	4094	16.0		1	8865
ht	4094	18.0		1	8866
ht	4095	18.0		1	8867
ht	4096	60.0		1	8868
ht	4097	18.0		1	8869
ht	4097	54.0		1	8870
ht	4097	60.0		1	8871
ht	4098	39.0		1	8872
	4098	63.0	3.0	2	8873
	4099	18.0	3.0	2	8874
ht	4099	18.0		1	8875
	4099	55.0	3.0	2	8876
ht	4099	18.0		1	8877
ht	4100	60.0		1	8878
	4100	47.0	3.0	2	8879
	4100	65.0	3.0	2	8880
ht	4100	18.0		1	8881
ht	4100	81.0		1	8882
	4100	60.0	3.0	2	8883
	4100	63.0	3.0	2	8884
	4100	18.0	3.0	2	8885
ht	4101	18.0		1	8886
ht	4102	60.0		1	8887
ht	4103	60.0		1	8888
ht	4104	60.0		1	8889
ht	4105	81.0		1	8890
ht	4106	65.0		1	8891
ht	4107	18.0		1	8892
ht	4108	18.0		1	8893
	4109	18.0	3.0	2	8894
ht	4109	60.0		1	8895
ht	4109	81.0		1	8896
	4109	55.0	3.0	2	8897
	4109	60.0	3.0	2	8898
	4109	63.0	3.0	2	8899
	4110	18.0	3.0	2	8900
	4110	24.0	3.0	2	8901
	4110	60.0	3.0	2	8902
ht	4110	18.0		1	8903
ht	4110	24.0		1	8904
ht	4110	81.0		1	8905
ht	4110	101.0		1	8906
ht	4110	60.0		1	8907
ht	4111	60.0		1	8908
ht	4112	18.0		1	8909
	4113	60.0	2.0	2	8910
ht	4113	101.0		1	8911
ht	4113	103.0		1	8912
	4113	47.0	2.0	2	8913
lt	4113	60.0		1	8914
lt	4113	83.0	1.0	1	8915
ht	4114	103.0		1	8916
	4114	18.0	3.0	2	8917
	4114	63.0	3.0	2	8918
	4114	55.0	3.0	2	8919
ht	4114	101.0		1	8920
ht	4115	18.0		1	8921
ht	4116	102.0		1	8922
ht	4116	39.0		1	8923
ht	4116	18.0		1	8924
ht	4116	101.0		1	8925
	4116	65.0	3.0	2	8926
ht	4116	65.0		1	8927
	4116	18.0	3.0	2	8928
ht	4117	18.0		1	8929
ht	4118	18.0		1	8930
ht	4119	65.0		1	8931
ht	4120	39.0		1	8932
ht	4120	103.0		1	8933
ht	4120	81.0		1	8934
ht	4120	18.0		1	8935
ht	4120	16.0		1	8936
ht	4120	18.0		1	8937
	4120	18.0	3.0	2	8938
ht	4121	18.0		1	8939
ht	4122	18.0		1	8940
ht	4123	54.0		1	8941
ht	4124	60.0		1	8942
ht	4125	60.0		1	8943
lt	4126	39.0	1.0	1	8944
ht	4126	42.0		1	8945
	4126	55.0	1.0	2	8946
	4126	60.0	1.0	2	8947
	4126	42.0	1.0	2	8948
	4126	16.0	1.0	2	8949
	4126	47.0	1.0	2	8950
ht	4126	103.0		1	8951
	4126	57.0	1.0	2	8952
lt	4126	1.0	1.0	3	8953
lt	4126		1.0	1	8954
lt	4126	60.0	1.0	1	8955
	4126	18.0	1.0	2	8956
ht	4126	81.0		1	8957
	4126	61.0	1.0	2	8958
ht	4126	39.0		1	8959
ht	4126	18.0		1	8960
ht	4126	16.0		1	8961
ht	4126	101.0		1	8962
ht	4126	60.0		1	8963
lt	4126	16.0		1	8964
ht	4127	18.0		1	8965
ht	4128	47.0		1	8966
ht	4129	18.0		1	8967
ht	4130	60.0		1	8968
ht	4131	54.0		1	8969
ht	4131	24.0		1	8970
ht	4132	18.0		1	8971
ht	4133	18.0		1	8972
ht	4134	81.0		1	8973
ht	4135	18.0		1	8974
ht	4136	18.0		1	8975
ht	4137	60.0		1	8976
ht	4138	18.0		1	8977
ht	4139	18.0		1	8978
ht	4140	18.0		1	8979
ht	4141	18.0		1	8980
ht	4144	18.0		1	8983
ht	4146	18.0		1	8985
ht	4147	60.0		1	8986
ht	4148	18.0		1	8987
ht	4149	60.0		1	8988
ht	4150	18.0		1	8989
ht	4150	60.0		1	8990
ht	4150	18.0		1	8991
	4150	18.0	3.0	2	8992
ht	4150	39.0		1	8993
	4150	60.0	3.0	2	8994
ht	4151	103.0		1	8995
ht	4152	18.0		1	8996
ht	4153	60.0		1	8997
	4154	55.0	3.0	2	8998
	4154	18.0	3.0	2	8999
ht	4154	18.0		1	9000
ht	4154	18.0		1	9001
ht	4154	39.0		1	9002
ht	4156	18.0		1	9005
ht	4157	18.0		1	9006
ht	4158	24.0		1	9007
ht	4159	24.0		1	9008
ht	4159	39.0		1	9009
	4159	24.0	3.0	2	9010
	4159	18.0	3.0	2	9011
ht	4159	18.0		1	9012
ht	4159	103.0		1	9013
ht	4160	60.0		1	9014
ht	4161	18.0		1	9015
	4161	18.0	3.0	2	9016
ht	4161	39.0		1	9017
ht	4161	18.0		1	9018
ht	4162	60.0		1	9019
ht	4163	102.0		1	9020
ht	4163	101.0		1	9021
ht	4163	60.0		1	9022
	4163	65.0	2.0	2	9023
ht	4163	39.0		1	9024
ht	4163	65.0		1	9025
ht	4164	16.0		1	9026
ht	4165	18.0		1	9027
ht	4166	81.0		1	9028
ht	4166	81.0		1	9029
ht	4166	81.0		1	9030
ht	4167	18.0		1	9031
ht	4168	101.0		1	9032
ht	4169	18.0		1	9033
	4170	18.0	3.0	2	9034
ht	4170	18.0		1	9035
ht	4170	39.0		1	9036
ht	4170	18.0		1	9037
ht	4170	60.0		1	9038
ht	4171	81.0		1	9039
ht	4172	18.0		1	9040
ht	4173	47.0		1	9041
ht	4173	65.0		1	9042
ht	4174	47.0		1	9043
ht	4175	54.0		1	9044
ht	4175	81.0		1	9045
ht	4175	24.0		1	9046
ht	4175	18.0		1	9047
	4175	18.0	3.0	2	9048
	4175	24.0	3.0	2	9049
ht	4175	18.0		1	9050
ht	4176	60.0		1	9051
ht	4176	18.0		1	9052
ht	4177	60.0		1	9053
ht	4178	18.0		1	9054
ht	4179	60.0		1	9055
ht	4180	47.0		1	9056
ht	4181	18.0		1	9057
ht	4182	39.0		1	9058
ht	4182	60.0		1	9059
	4182	55.0	3.0	2	9060
ht	4183	24.0		1	9061
ht	4183	54.0		1	9062
	4184	55.0	3.0	2	9063
ht	4184	24.0		1	9064
ht	4184	39.0		1	9065
	4184	18.0	3.0	2	9066
ht	4184	18.0		1	9067
	4184	24.0	3.0	2	9068
ht	4185	18.0		1	9069
ht	4186	18.0		1	9070
	4187	60.0	3.0	2	9071
ht	4187	18.0		1	9072
	4187	63.0	3.0	2	9073
ht	4187	60.0		1	9074
	4187	18.0	3.0	2	9075
ht	4188	60.0		1	9076
ht	4189	65.0		1	9077
ht	4190	18.0		1	9078
ht	4191	18.0		1	9079
ht	4192	18.0		1	9080
ht	4193	18.0		1	9081
ht	4194	18.0		1	9082
	4195	18.0	2.0	2	9083
ht	4195	18.0		1	9084
lt	4195		1.0	1	9085
	4195	60.0	2.0	2	9086
	4195	63.0	2.0	2	9087
	4195	55.0	2.0	2	9088
ht	4196	18.0		1	9089
ht	4197	60.0		1	9090
ht	4198	18.0		1	9091
ht	4199	18.0		1	9092
ht	4200	18.0		1	9093
ht	4201	60.0		1	9094
	4202	18.0	3.0	2	9095
ht	4202	81.0		1	9096
ht	4202	18.0		1	9097
ht	4204	60.0		1	9099
ht	4205	18.0		1	9100
ht	4206	60.0		1	9101
ht	4207	18.0		1	9102
ht	4209	18.0		1	9104
ht	4210	65.0		1	9105
ht	4211	18.0		1	9106
ht	4212	60.0		1	9107
	4213	60.0	3.0	2	9108
	4213	55.0	3.0	2	9109
ht	4213	81.0		1	9110
ht	4214	16.0		1	9111
ht	4214	60.0		1	9112
ht	4215	18.0		1	9113
ht	4216	60.0		1	9114
ht	4217	103.0		1	9115
	4217	57.0	1.0	2	9116
lt	4217	1.0	1.0	3	9117
	4217	60.0	1.0	2	9118
	4217	47.0	1.0	2	9119
ht	4217	42.0		1	9120
	4217	18.0	1.0	2	9121
	4217	24.0	1.0	2	9122
lt	4217	2.0	1.0	3	9123
ht	4217	81.0		1	9124
lt	4217		1.0	1	9125
ht	4217	101.0		1	9126
ht	4217	16.0		1	9127
ht	4217	18.0		1	9128
ht	4217	60.0		1	9129
ht	4217	39.0		1	9130
lt	4217	60.0	1.0	1	9131
ht	4217	102.0		1	9132
ht	4218	18.0		1	9133
ht	4218	39.0		1	9134
	4218	18.0	3.0	2	9135
ht	4219	18.0		1	9136
ht	4219	39.0		1	9137
ht	4219	102.0		1	9138
	4219	47.0	2.0	2	9139
ht	4219	60.0		1	9140
	4219	24.0	2.0	2	9141
lt	4219	47.0		1	9142
	4219	60.0	2.0	2	9143
ht	4219	101.0		1	9144
	4220	57.0	2.0	2	9145
ht	4220	60.0		1	9146
lt	4220		1.0	1	9147
	4220	18.0	2.0	2	9148
	4220	60.0	2.0	2	9149
ht	4220	18.0		1	9150
ht	4221	81.0		1	9151
lt	4221	16.0	1.0	3	9152
	4221	47.0	3.0	2	9153
	4221	18.0	3.0	2	9154
	4221	16.0	3.0	2	9155
	4221	60.0	3.0	2	9156
ht	4221	102.0		1	9157
ht	4221	16.0		1	9158
ht	4221	18.0		1	9159
lt	4221	16.0	1.0	1	9160
lt	4221	16.0		1	9161
lt	4221	47.0		1	9162
ht	4221	39.0		1	9163
ht	4222	16.0		1	9164
ht	4223	18.0		1	9165
	4223	55.0	3.0	2	9166
ht	4224	24.0		1	9167
ht	4225	24.0		1	9168
ht	4226	18.0		1	9169
ht	4227	18.0		1	9170
ht	4227	81.0		1	9171
	4227	18.0	3.0	2	9172
ht	4228	60.0		1	9173
ht	4228	54.0		1	9174
ht	4229	18.0		1	9175
ht	4231	18.0		1	9177
ht	4231	18.0		1	9178
	4231	18.0	3.0	2	9179
ht	4232	18.0		1	9180
	4232	18.0	3.0	2	9181
ht	4232	39.0		1	9182
ht	4233	18.0		1	9183
	4233	18.0	3.0	2	9184
	4233	55.0	3.0	2	9185
ht	4233	18.0		1	9186
ht	4233	39.0		1	9187
ht	4234	18.0		1	9188
	4234	18.0	3.0	2	9189
	4234	60.0	3.0	2	9190
lt	4235	60.0		1	9191
ht	4235	60.0		1	9192
	4235	60.0	3.0	2	9193
ht	4235	18.0		1	9194
ht	4235	101.0		1	9195
ht	4236	81.0		1	9196
ht	4237	18.0		1	9197
ht	4238	60.0		1	9198
ht	4239	60.0		1	9199
ht	4240	24.0		1	9200
	4240	55.0	2.0	2	9201
	4240	61.0	2.0	2	9202
	4240	63.0	2.0	2	9203
ht	4240	81.0		1	9204
ht	4241	47.0		1	9205
ht	4242	24.0		1	9206
ht	4243	47.0		1	9207
ht	4244	60.0		1	9208
ht	4245	18.0		1	9209
ht	4246	18.0		1	9210
ht	4247	18.0		1	9211
ht	4248	18.0		1	9212
	4248	18.0	3.0	2	9213
	4249	57.0	1.0	2	9214
lt	4249	18.0	1.0	1	9215
ht	4249	18.0		1	9216
ht	4249	18.0		1	9217
	4249	18.0	1.0	2	9218
	4249	55.0	1.0	2	9219
ht	4250	18.0		1	9220
ht	4251	18.0		1	9221
ht	4252	65.0		1	9222
ht	4253	60.0		1	9223
ht	4254	81.0		1	9224
ht	4254	16.0		1	9225
ht	4254	81.0		1	9226
ht	4255	81.0		1	9227
ht	4255	60.0		1	9228
	4255	60.0	3.0	2	9229
ht	4255	54.0		1	9230
ht	4255	81.0		1	9231
ht	4255	81.0		1	9232
ht	4256	18.0		1	9233
ht	4257	60.0		1	9234
ht	4258	81.0		1	9235
ht	4258	81.0		1	9236
ht	4259	18.0		1	9237
	4260	18.0	1.0	2	9238
ht	4260	101.0		1	9239
ht	4260	16.0		1	9240
ht	4260	18.0		1	9241
ht	4260	60.0		1	9242
lt	4260	16.0		1	9243
ht	4260	81.0		1	9244
ht	4260	102.0		1	9245
	4260	60.0	1.0	2	9246
	4260	57.0	1.0	2	9247
ht	4261	54.0		1	9248
	4262	55.0	3.0	2	9249
	4262	18.0	3.0	2	9250
ht	4262	18.0		1	9251
ht	4263	81.0		1	9252
ht	4264	60.0		1	9253
ht	4265	60.0		1	9254
ht	4266	60.0		1	9255
ht	4267	60.0		1	9256
ht	4267	18.0		1	9257
	4267	18.0	3.0	2	9258
	4267	63.0	3.0	2	9259
ht	4269	18.0		1	9262
ht	4270	81.0		1	9263
ht	4271	16.0		1	9264
ht	4272	81.0		1	9265
ht	4272	18.0		1	9266
ht	4273	60.0		1	9267
ht	4274	16.0		1	9268
ht	4275	60.0		1	9269
ht	4275	47.0		1	9270
ht	4275	18.0		1	9271
ht	4276	18.0		1	9272
ht	4277	18.0		1	9273
ht	4278	81.0		1	9274
	4280	55.0	3.0	2	9276
lt	4280	18.0		1	9277
	4280	18.0	3.0	2	9278
ht	4280	81.0		1	9279
	4280	63.0	3.0	2	9280
ht	4280	18.0		1	9281
ht	4281	65.0		1	9282
ht	4282	81.0		1	9283
ht	4282	18.0		1	9284
ht	4282	16.0		1	9285
	4282	55.0	3.0	2	9286
	4282	18.0	3.0	2	9287
lt	4282	18.0		1	9288
ht	4282	18.0		1	9289
ht	4283	47.0		1	9290
	4284	24.0	3.0	2	9291
	4284	60.0	3.0	2	9292
ht	4284	18.0		1	9293
	4284	42.0	3.0	2	9294
ht	4284	42.0		1	9295
lt	4284		1.0	1	9296
lt	4284	16.0		1	9297
ht	4284	24.0		1	9298
ht	4284	39.0		1	9299
ht	4284	81.0		1	9300
ht	4284	101.0		1	9301
	4284	18.0	3.0	2	9302
ht	4284	60.0		1	9303
ht	4284	16.0		1	9304
ht	4285	60.0		1	9305
	4286	55.0	3.0	2	9306
	4286	18.0	3.0	2	9307
ht	4286	16.0		1	9308
ht	4286	18.0		1	9309
ht	4286	39.0		1	9310
	4287	18.0	2.0	2	9311
ht	4287	60.0		1	9312
lt	4287	18.0		1	9313
ht	4287	24.0		1	9314
	4287	60.0	2.0	2	9315
ht	4287	18.0		1	9316
ht	4287	18.0		1	9317
	4287	24.0	2.0	2	9318
	4288	55.0	3.0	2	9319
ht	4288	18.0		1	9320
	4289	18.0	3.0	2	9321
ht	4289	18.0		1	9322
ht	4290	18.0		1	9323
ht	4290	39.0		1	9324
	4290	18.0	3.0	2	9325
ht	4290	18.0		1	9326
ht	4291	60.0		1	9327
ht	4292	18.0		1	9328
ht	4293	60.0		1	9329
ht	4294	18.0		1	9330
ht	4295	60.0		1	9331
ht	4296	18.0		1	9332
ht	4297	101.0		1	9333
ht	4298	60.0		1	9334
ht	4298	65.0		1	9335
ht	4298	18.0		1	9336
ht	4299	39.0		1	9337
ht	4300	24.0		1	9338
ht	4301	39.0		1	9339
ht	4301	16.0		1	9340
ht	4302	16.0		1	9341
ht	4303	18.0		1	9342
ht	4304	60.0		1	9343
	4305	55.0	3.0	2	9344
	4305	18.0	3.0	2	9345
	4305	63.0	3.0	2	9346
ht	4305	18.0		1	9347
ht	4305	18.0		1	9348
ht	4306	60.0		1	9349
ht	4307	18.0		1	9350
ht	4307	65.0		1	9351
ht	4307	54.0		1	9352
ht	4307	47.0		1	9353
ht	4308	60.0		1	9354
ht	4309	16.0		1	9355
ht	4310	60.0		1	9356
ht	4311	18.0		1	9357
ht	4312	60.0		1	9358
ht	4313	39.0		1	9359
ht	4313	18.0		1	9360
	4313	18.0	3.0	2	9361
ht	4313	102.0		1	9362
ht	4313	101.0		1	9363
ht	4313	60.0		1	9364
ht	4314	47.0		1	9365
ht	4314	101.0		1	9366
	4314	18.0	3.0	2	9367
ht	4314	102.0		1	9368
ht	4314	18.0		1	9369
ht	4314	39.0		1	9370
ht	4315	60.0		1	9371
ht	4316	60.0		1	9372
ht	4317	18.0		1	9373
	4318	60.0	2.0	2	9374
	4318	55.0	2.0	2	9375
	4318	18.0	2.0	2	9376
ht	4318	60.0		1	9377
lt	4318	60.0		1	9378
ht	4318	81.0		1	9379
ht	4319	54.0		1	9380
ht	4320	81.0		1	9381
ht	4321	24.0		1	9382
ht	4321	60.0		1	9383
	4321	24.0	2.0	2	9384
	4321	18.0	2.0	2	9385
ht	4321	18.0		1	9386
	4321	60.0	2.0	2	9387
ht	4322	60.0		1	9388
ht	4323	60.0		1	9389
ht	4324	16.0		1	9390
ht	4325	18.0		1	9391
ht	4326	81.0		1	9392
ht	4327	60.0		1	9393
ht	4328	18.0		1	9394
ht	4329	18.0		1	9395
ht	4330	18.0		1	9396
ht	4331	54.0		1	9397
ht	4333	60.0		1	9399
ht	4333	18.0		1	9400
ht	4334	39.0		1	9401
	4334	18.0	3.0	2	9402
ht	4334	60.0		1	9403
ht	4334	103.0		1	9404
ht	4334	18.0		1	9405
ht	4335	81.0		1	9406
ht	4336	24.0		1	9407
ht	4337	24.0		1	9408
ht	4338	60.0		1	9409
ht	4339	65.0		1	9410
ht	4339	18.0		1	9411
ht	4340	18.0		1	9412
ht	4342	60.0		1	9414
ht	4343	18.0		1	9415
ht	4344	18.0		1	9416
ht	4345	18.0		1	9417
ht	4346	81.0		1	9418
ht	4346	81.0		1	9419
ht	4347	18.0		1	9420
ht	4348	81.0		1	9421
ht	4349	81.0		1	9422
ht	4350	60.0		1	9423
ht	4351	18.0		1	9424
ht	4352	18.0		1	9425
lt	4352	60.0	1.0	1	9426
	4352	54.0	2.0	2	9427
	4352	61.0	2.0	2	9428
	4352	60.0	2.0	2	9429
ht	4353	18.0		1	9430
ht	4354	60.0		1	9431
ht	4355	60.0		1	9432
ht	4356	18.0		1	9433
ht	4357	18.0		1	9434
ht	4358	60.0		1	9435
ht	4359	39.0		1	9436
ht	4360	60.0		1	9437
ht	4361	65.0		1	9438
ht	4361	54.0		1	9439
ht	4361	18.0		1	9440
ht	4361	24.0		1	9441
ht	4362	65.0		1	9442
ht	4363	39.0		1	9443
ht	4363	60.0		1	9444
ht	4363	101.0		1	9445
ht	4363	81.0		1	9446
	4363	60.0	1.0	2	9447
	4363	18.0	1.0	2	9448
lt	4363		1.0	1	9449
	4363	57.0	1.0	2	9450
ht	4364	39.0		1	9451
	4365	18.0	3.0	2	9452
ht	4365	18.0		1	9453
ht	4366	60.0		1	9454
ht	4367	60.0		1	9455
ht	4368	60.0		1	9456
ht	4369	18.0		1	9457
ht	4370	18.0		1	9458
ht	4371	101.0		1	9459
ht	4372	24.0		1	9460
ht	4372	60.0		1	9461
ht	4373	18.0		1	9462
ht	4374	18.0		1	9463
	4374	55.0	3.0	2	9464
ht	4374	18.0		1	9465
	4374	18.0	3.0	2	9466
ht	4375	24.0		1	9467
ht	4376	18.0		1	9468
ht	4377	24.0		1	9469
ht	4378	60.0		1	9470
ht	4379	18.0		1	9471
ht	4380	18.0		1	9472
ht	4381	18.0		1	9473
ht	4382	18.0		1	9474
ht	4383	60.0		1	9475
ht	4384	47.0		1	9476
ht	4385	18.0		1	9477
ht	4386	24.0		1	9478
ht	4386	47.0		1	9479
ht	4387	47.0		1	9480
ht	4388	18.0		1	9481
	4388	18.0	3.0	2	9482
	4388	60.0	3.0	2	9483
ht	4388	81.0		1	9484
ht	4388	60.0		1	9485
lt	4388	18.0		1	9486
ht	4389	18.0		1	9487
ht	4390	39.0		1	9488
ht	4391	18.0		1	9489
ht	4392	60.0		1	9490
ht	4393	18.0		1	9491
ht	4394	18.0		1	9492
ht	4395	81.0		1	9493
ht	4396	24.0		1	9494
ht	4397	60.0		1	9495
ht	4398	18.0		1	9496
ht	4399	60.0		1	9497
ht	4399	18.0		1	9498
ht	4400	24.0		1	9499
ht	4401	60.0		1	9500
ht	4402	18.0		1	9501
ht	4403	60.0		1	9502
ht	4404	16.0		1	9503
ht	4404	18.0		1	9504
ht	4405	18.0		1	9505
ht	4405	60.0		1	9506
ht	4406	60.0		1	9507
ht	4407	18.0		1	9508
ht	4408	16.0		1	9509
ht	4408	60.0		1	9510
ht	4408	81.0		1	9511
ht	4409	16.0		1	9512
ht	4409	60.0		1	9513
ht	4409	81.0		1	9514
ht	4410	81.0		1	9515
ht	4410	16.0		1	9516
	4410	55.0	2.0	2	9517
	4410	60.0	2.0	2	9518
ht	4411	60.0		1	9519
ht	4412	18.0		1	9520
ht	4413	60.0		1	9521
ht	4413	81.0		1	9522
ht	4414	60.0		1	9523
ht	4415	18.0		1	9524
ht	4415	39.0		1	9525
ht	4415	81.0		1	9526
ht	4416	81.0		1	9527
ht	4416	18.0		1	9528
ht	4416	39.0		1	9529
	4417	18.0	3.0	2	9530
ht	4417	18.0		1	9531
ht	4417	60.0		1	9532
	4417	60.0	3.0	2	9533
ht	4417	81.0		1	9534
ht	4417	81.0		1	9535
ht	4418	18.0		1	9536
ht	4419	18.0		1	9537
ht	4420	54.0		1	9538
ht	4421	60.0		1	9539
ht	4422	81.0		1	9540
ht	4423	81.0		1	9541
ht	4423	101.0		1	9542
ht	4423	18.0		1	9543
ht	4423	16.0		1	9544
ht	4423	60.0		1	9545
ht	4423	24.0		1	9546
ht	4423	103.0		1	9547
ht	4424	18.0		1	9548
ht	4425	16.0		1	9549
ht	4426	18.0		1	9550
