id_protein	id_mlo	id_rol	id_dataset
3533	3.0	1	1
3534	5.0	1	1
3535	3.0	1	1
3536	6.0	2	3
3537	3.0	1	1
3537	1.0	1	1
3538	2.0	1	1
3539	9.0	2	4
3540	1.0	1	1
3540	2.0	1	1
3541	5.0	1	1
3542	6.0	1	1
3542	11.0	1	1
3543	2.0	1	1
3544	2.0	1	1
3545	2.0	1	1
3546	2.0	1	1
3547	2.0	1	1
3548	4.0	3	1
3548	3.0	2	2
3548	3.0	3	1
3548	3.0	2	3
3548	1.0	3	1
3548	6.0	2	3
3549	1.0	1	1
3549		3	2
3550		3	2
3550	7.0	2	3
3550	6.0	1	1
3550	7.0	1	1
3551	2.0	1	1
3552	1.0	1	1
3552	1.0	2	2
3553	2.0	1	1
3554	3.0	2	2
3554	1.0	1	1
3554	4.0	2	2
3554	3.0	1	1
3555	4.0	2	2
3555	3.0	1	1
3555	4.0	1	1
3556	2.0	1	1
3557	2.0	1	1
3558		3	2
3559	2.0	1	1
3560	2.0	1	1
3561	3.0	3	1
3562		3	2
3563	2.0	1	1
3563		3	2
3564	2.0	1	1
3564	3.0	1	1
3565	3.0	1	1
3565	2.0	1	1
3565		3	2
3565	3.0	2	2
3566	1.0	1	1
3567	5.0	1	1
3567		3	2
3568	5.0	1	1
3569	2.0	1	1
3570	1.0	1	1
3571	1.0	2	3
3571	1.0	2	2
3571	1.0	1	1
3571		3	2
3572	1.0	1	1
3572	2.0	1	1
3573	5.0	1	1
3574	1.0	1	1
3575	9.0	2	4
3576	1.0	1	1
3576	1.0	2	2
3577	1.0	2	2
3578	1.0	1	1
3578	1.0	2	2
3578	1.0	2	3
3579	8.0	1	1
3580	8.0	1	1
3581	1.0	2	2
3581	1.0	1	1
3582	1.0	2	3
3582	11.0	2	3
3583	3.0	1	1
3583	4.0	1	1
3583	3.0	2	2
3584	1.0	2	2
3584	1.0	1	1
3585	1.0	1	1
3585	1.0	2	2
3586	1.0	2	2
3586	63.0	2	3
3586	1.0	1	1
3586	3.0	1	1
3586	1.0	2	3
3586	3.0	2	2
3587	4.0	1	1
3587	1.0	2	2
3587	4.0	2	2
3587	1.0	1	1
3588	4.0	1	1
3588	3.0	1	1
3588	3.0	2	2
3588	4.0	2	2
3589	1.0	2	2
3589	1.0	1	1
3590	1.0	1	1
3590	1.0	2	2
3591	3.0	2	2
3591	8.0	1	1
3591	3.0	1	1
3592	3.0	1	1
3592	3.0	2	2
3593		3	2
3594	4.0	2	2
3594	1.0	2	3
3594	1.0	2	2
3594	4.0	1	1
3594	1.0	1	1
3595	2.0	1	1
3596	3.0	2	2
3596	3.0	1	1
3596	4.0	1	1
3597	1.0	2	3
3598	32.0	2	3
3598	3.0	3	1
3598	3.0	2	2
3598	21.0	3	1
3599	1.0	2	3
3600	1.0	2	2
3600	1.0	1	1
3601	1.0	2	3
3601	1.0	1	1
3601	1.0	2	2
3602	1.0	2	3
3602	1.0	1	1
3602	1.0	2	2
3603	1.0	1	1
3604	2.0	1	1
3605	1.0	1	1
3606	5.0	1	1
3607	1.0	2	2
3607	1.0	1	1
3608	5.0	1	1
3608		3	2
3609	1.0	1	1
3610	3.0	1	1
3610	3.0	2	2
3611	2.0	1	1
3612		3	2
3613	4.0	1	1
3613	4.0	2	2
3613	3.0	1	1
3614	2.0	1	1
3615	2.0	1	1
3616	4.0	2	3
3616	3.0	1	1
3616	4.0	1	1
3617	2.0	1	1
3618	1.0	2	2
3618	1.0	2	3
3618	1.0	1	1
3619	5.0	1	1
3620	1.0	2	2
3620	1.0	1	1
3621	1.0	1	1
3621	1.0	2	4
3622	3.0	2	2
3622	3.0	1	1
3622	4.0	2	3
3622	3.0	2	3
3623	1.0	2	3
3624		3	2
3625	2.0	1	1
3626	1.0	1	1
3626	1.0	2	2
3626	1.0	2	3
3627	1.0	2	3
3628	2.0	1	1
3629	2.0	1	1
3630	2.0	1	1
3631	5.0	1	1
3632	3.0	2	2
3632	3.0	1	1
3633	1.0	1	1
3634	2.0	1	1
3635	1.0	1	1
3636	1.0	1	1
3637		3	2
3638	2.0	1	1
3639	7.0	1	1
3640	2.0	1	1
3640	1.0	1	1
3641	4.0	2	2
3641	3.0	1	1
3641	3.0	2	2
3641	3.0	2	3
3641	4.0	1	1
3642	2.0	1	1
3643		3	2
3644		3	2
3645		3	2
3645	4.0	1	1
3645	3.0	1	1
3646	12.0	1	1
3647	2.0	1	1
3648	14.0	2	3
3648		3	2
3649	5.0	1	1
3650		3	2
3650	5.0	1	1
3651	2.0	1	1
3651	3.0	1	1
3651	3.0	2	2
3652	4.0	3	1
3653	4.0	2	3
3653	4.0	1	1
3653	3.0	1	1
3653	4.0	2	2
3653	3.0	2	2
3653		3	2
3653	3.0	2	3
3654	3.0	3	1
3655	6.0	2	3
3655	3.0	1	1
3656	2.0	1	1
3657	4.0	1	1
3657	4.0	2	2
3657	3.0	2	2
3657	3.0	1	1
3658	3.0	1	1
3658	4.0	1	1
3659	2.0	1	1
3660	3.0	1	1
3660	4.0	1	1
3660	3.0	2	2
3661	4.0	1	1
3661	4.0	2	2
3662	3.0	3	1
3663	2.0	1	1
3664	12.0	1	1
3664	1.0	1	1
3664	1.0	2	2
3665	2.0	1	1
3666		3	2
3667	1.0	1	1
3667	1.0	2	2
3668	4.0	1	1
3668	3.0	2	2
3668	3.0	1	1
3669	2.0	1	1
3670	5.0	1	1
3670	2.0	1	1
3671	14.0	2	3
3672	5.0	1	1
3673	1.0	1	1
3673	1.0	2	2
3674	2.0	1	1
3675	1.0	2	2
3675	1.0	1	1
3675	11.0	2	3
3675	1.0	2	3
3676	1.0	2	3
3677	3.0	2	2
3677	3.0	1	1
3678		3	2
3679	4.0	3	1
3679	3.0	3	1
3679	33.0	3	1
3679		3	2
3679	4.0	2	4
3679	3.0	2	4
3679	3.0	2	2
3679	4.0	2	2
3680	5.0	1	1
3681	2.0	1	1
3682	4.0	2	3
3683	5.0	1	1
3683	2.0	1	1
3684	6.0	1	1
3684	6.0	2	2
3685	8.0	1	1
3686	1.0	1	1
3686	1.0	2	2
3687	2.0	1	1
3688	2.0	1	1
3689	7.0	2	3
3690	2.0	1	1
3691	2.0	1	1
3692		2	4
3692	64.0	4	1
3692	10.0	4	1
3692	8.0	4	1
3692	55.0	4	5
3692	81.0	4	5
3693	7.0	1	1
3693	7.0	2	2
3694	3.0	1	1
3694	3.0	2	2
3695		3	2
3696	1.0	2	2
3696	1.0	1	1
3697	1.0	2	3
3697	1.0	1	1
3697	1.0	2	2
3698	1.0	2	3
3698	1.0	2	2
3698	1.0	1	1
3699	3.0	1	1
3700	1.0	1	1
3700	1.0	2	2
3701	2.0	1	1
3702	1.0	2	2
3702		3	2
3702	1.0	1	1
3703		2	4
3704	6.0	2	3
3705	8.0	1	1
3706	1.0	1	1
3706	1.0	2	2
3707		3	2
3708	14.0	2	3
3709	3.0	3	1
3710		3	2
3710	3.0	1	1
3710	4.0	1	1
3710	1.0	1	1
3710	4.0	2	2
3710	1.0	2	4
3710	1.0	2	2
3711	2.0	1	1
3711	1.0	1	1
3712	1.0	1	1
3712	2.0	1	1
3713	3.0	1	1
3713	8.0	1	1
3714	3.0	3	1
3715		2	4
3716		3	2
3716	5.0	1	1
3717	3.0	3	1
3717	6.0	2	3
3717	4.0	3	1
3717	7.0	2	3
3717	3.0	2	2
3717	4.0	2	2
3718	4.0	1	1
3718	3.0	1	1
3718	4.0	2	2
3719	4.0	2	2
3720		3	2
3720	1.0	2	4
3721		3	2
3722	9.0	1	1
3722	9.0	2	2
3723	1.0	1	1
3724	1.0	1	1
3725	14.0	2	3
3726	1.0	1	1
3726	2.0	1	1
3727	3.0	1	1
3727	5.0	1	1
3728	2.0	1	1
3729	11.0	2	2
3729	11.0	1	1
3730		3	2
3730	5.0	1	1
3731	2.0	1	1
3732	1.0	2	4
3733		3	2
3734	1.0	2	3
3734	3.0	2	2
3734	3.0	1	1
3735		3	2
3736	1.0	1	1
3736	2.0	1	1
3737		3	2
3738	2.0	1	1
3739	1.0	2	2
3739	1.0	2	3
3739	1.0	1	1
3740	1.0	1	1
3741	2.0	1	1
3742	5.0	1	1
3743	1.0	2	2
3743	1.0	1	1
3744	7.0	1	1
3744	5.0	1	1
3745	2.0	1	1
3746	5.0	1	1
3747	2.0	1	1
3747	24.0	2	3
3748	10.0	4	1
3749	1.0	1	1
3749	2.0	1	1
3749	1.0	2	2
3750	1.0	2	2
3750	1.0	1	1
3751		3	2
3752	3.0	1	1
3753	2.0	1	1
3754	3.0	1	1
3755	3.0	1	1
3755	1.0	2	2
3755	1.0	1	1
3756	2.0	1	1
3757	1.0	2	3
3757	1.0	2	2
3757	1.0	1	1
3757	5.0	1	1
3757	2.0	1	1
3758	1.0	2	2
3758	1.0	1	1
3759	9.0	2	4
3759	3.0	1	1
3760	1.0	2	2
3760	1.0	1	1
3761	3.0	2	2
3761	3.0	1	1
3761	4.0	2	2
3761	4.0	1	1
3762	2.0	1	1
3763	4.0	1	1
3763	3.0	1	1
3763	4.0	2	2
3763	3.0	2	2
3764	12.0	1	1
3765	2.0	1	1
3766	2.0	1	1
3767	3.0	1	1
3767	1.0	2	2
3767		3	2
3767	1.0	1	1
3768	2.0	1	1
3769	2.0	1	1
3770	2.0	1	1
3771	3.0	1	1
3772	1.0	2	3
3772	1.0	1	1
3772	1.0	2	2
3773	1.0	2	3
3773	1.0	1	1
3773	8.0	1	1
3773	1.0	2	2
3774	5.0	1	1
3775	2.0	1	1
3776	1.0	1	1
3777	1.0	2	2
3777	1.0	1	1
3777	2.0	1	1
3778	2.0	1	1
3778	1.0	1	1
3779	1.0	3	1
3779	6.0	3	1
3779	1.0	2	2
3780	4.0	1	1
3780	3.0	1	1
3780	1.0	1	1
3780	4.0	2	2
3781	1.0	1	1
3782	1.0	2	4
3783	6.0	1	1
3784	1.0	2	2
3784	1.0	1	1
3784	1.0	2	3
3785	1.0	2	3
3785	1.0	2	2
3785	1.0	1	1
3785	4.0	2	2
3785	4.0	1	1
3786	7.0	3	1
3787	5.0	1	1
3788	1.0	1	1
3788	1.0	2	3
3788	1.0	2	2
3789	12.0	1	1
3790	7.0	2	3
3791	5.0	1	1
3792	1.0	2	2
3792	1.0	1	1
3793		3	2
3793	4.0	1	1
3793	1.0	2	3
3793	1.0	1	1
3793	4.0	2	2
3793	1.0	2	2
3794	1.0	2	2
3794	1.0	1	1
3795	10.0	4	1
3795	6.0	2	4
3795	3.0	4	1
3796	1.0	2	2
3796	1.0	1	1
3797	1.0	1	1
3797	1.0	2	2
3798	8.0	1	1
3799		3	2
3800	21.0	3	1
3800	32.0	2	3
3801	3.0	2	2
3801	4.0	1	1
3801	3.0	1	1
3802	7.0	1	1
3803	1.0	1	1
3803	1.0	2	2
3804	4.0	2	2
3804	1.0	2	2
3804	1.0	1	1
3804	1.0	2	3
3804		3	2
3805	2.0	1	1
3805	3.0	1	1
3806		3	2
3807	1.0	2	3
3807	1.0	2	2
3807	1.0	1	1
3808	5.0	1	1
3809	5.0	1	1
3810	1.0	2	2
3810	1.0	1	1
3811	1.0	1	1
3812	1.0	2	2
3812	1.0	1	1
3813	11.0	3	1
3814	5.0	1	1
3815	2.0	1	1
3816	4.0	3	1
3817	1.0	2	2
3817		3	2
3817	1.0	1	1
3818	1.0	1	1
3819	1.0	1	1
3819		3	2
3819	1.0	2	2
3820		3	2
3820	5.0	1	1
3821	7.0	3	1
3822	2.0	1	1
3823	3.0	1	1
3823	6.0	2	3
3823	3.0	2	2
3824	1.0	1	1
3824	1.0	2	2
3824	5.0	1	1
3824	1.0	2	4
3825	3.0	1	1
3825	2.0	1	1
3826		3	2
3827	3.0	1	1
3828	5.0	1	1
3829		3	2
3830	1.0	1	1
3830	1.0	2	3
3830	1.0	2	2
3831		3	2
3831	5.0	3	1
3832	12.0	1	1
3833	2.0	1	1
3834	2.0	1	1
3835	2.0	1	1
3835	1.0	2	3
3836	1.0	1	1
3837	3.0	1	1
3837	4.0	1	1
3837	4.0	2	2
3837	3.0	2	2
3838	2.0	1	1
3839	2.0	1	1
3840	3.0	2	2
3840	8.0	3	1
3840		3	2
3840	4.0	2	2
3840	3.0	3	1
3840	4.0	3	1
3840	3.0	2	4
3840	13.0	2	2
3841	5.0	1	1
3841	8.0	1	1
3842	2.0	1	1
3843		3	2
3843	3.0	3	1
3844	2.0	1	1
3845		3	2
3846	2.0	1	1
3847	4.0	3	1
3847	1.0	2	2
3847	1.0	2	3
3847	1.0	3	1
3848	1.0	1	1
3848	2.0	1	1
3849	1.0	1	1
3850	4.0	1	1
3850	4.0	2	2
3850	3.0	2	2
3850	3.0	1	1
3851	2.0	1	1
3852	2.0	1	1
3853	3.0	1	1
3854		3	2
3855	2.0	1	1
3856	1.0	2	2
3856	1.0	1	1
3857	1.0	1	1
3857	1.0	2	2
3858	2.0	1	1
3859	2.0	1	1
3860	2.0	1	1
3861	2.0	1	1
3862	5.0	1	1
3863	6.0	2	3
3863		3	2
3864		3	2
3865	2.0	1	1
3866	2.0	1	1
3867	2.0	1	1
3868	3.0	1	1
3869	1.0	2	3
3870	1.0	1	1
3871	2.0	1	1
3872	5.0	1	1
3872	16.0	1	1
3873	2.0	1	1
3874	5.0	1	1
3875	2.0	1	1
3876	1.0	1	1
3876	1.0	2	2
3876	3.0	1	1
3877	2.0	1	1
3878	2.0	1	1
3879	1.0	1	1
3879	1.0	2	3
3879	1.0	2	2
3880	3.0	2	2
3880	1.0	2	2
3880	3.0	1	1
3880	1.0	1	1
3881	1.0	1	1
3882	3.0	1	1
3883	3.0	2	2
3883	3.0	1	1
3883	4.0	1	1
3884	1.0	2	3
3884	1.0	1	1
3885	75.0	2	4
3886	2.0	1	1
3887	17.0	3	1
3887	43.0	3	1
3887	4.0	2	2
3888		3	2
3889	8.0	1	1
3890	3.0	2	2
3890	3.0	1	1
3891	1.0	1	1
3891	1.0	2	2
3892	2.0	1	1
3893	2.0	1	1
3894	1.0	1	1
3894	2.0	1	1
3895	2.0	1	1
3896	1.0	1	1
3896	1.0	2	2
3897	4.0	2	2
3897	2.0	1	1
3898	2.0	1	1
3899		3	2
3899	8.0	1	1
3900	2.0	1	1
3901	3.0	2	2
3901	3.0	1	1
3902		3	2
3903		3	2
3904	3.0	3	1
3904	2.0	3	1
3905	5.0	1	1
3906	3.0	3	1
3907	3.0	1	1
3908	5.0	1	1
3909	7.0	2	2
3909	7.0	1	1
3910	2.0	1	1
3911	1.0	1	1
3911	3.0	1	1
3912	4.0	3	1
3912	2.0	3	1
3913	3.0	3	1
3913	5.0	3	1
3914	2.0	1	1
3915	4.0	3	1
3916	1.0	1	1
3916	1.0	2	2
3917	3.0	1	1
3917	6.0	1	1
3918	3.0	1	1
3918	3.0	2	2
3918	8.0	1	1
3919	7.0	1	1
3919		3	2
3920	5.0	1	1
3921	11.0	2	3
3922	2.0	1	1
3923	8.0	1	1
3924	1.0	1	1
3924	2.0	1	1
3925		3	2
3926	7.0	2	4
3926	30.0	4	5
3926	10.0	4	1
3926	23.0	4	5
3926	6.0	2	4
3926	7.0	4	1
3926	59.0	4	5
3927	2.0	1	1
3928	2.0	1	1
3929	7.0	2	2
3929	7.0	1	1
3930	4.0	1	1
3930	3.0	1	1
3930	4.0	2	2
3931	5.0	1	1
3932		3	2
3933	4.0	1	1
3933	3.0	2	2
3933	3.0	1	1
3934	1.0	2	2
3935	2.0	1	1
3936	3.0	1	1
3937	1.0	2	2
3937	1.0	1	1
3938	2.0	1	1
3939	3.0	1	1
3939	3.0	2	2
3939	1.0	1	1
3940	1.0	1	1
3941	2.0	1	1
3942	3.0	1	1
3943	2.0	1	1
3944	2.0	1	1
3944	5.0	1	1
3945	19.0	4	5
3945	3.0	3	4
3945	10.0	4	1
3945	3.0	4	1
3945	3.0	2	4
3945		2	4
3946	21.0	3	1
3947		3	2
3948	1.0	1	1
3949	1.0	1	1
3949	2.0	1	1
3950	4.0	2	2
3950	4.0	1	1
3951		3	2
3952	2.0	1	1
3953	2.0	1	1
3954	1.0	1	1
3955	2.0	1	1
3956	3.0	2	2
3956	3.0	1	1
3956	2.0	1	1
3957	1.0	2	2
3957	1.0	1	1
3958	12.0	1	1
3959	16.0	1	1
3960	2.0	1	1
3961	2.0	1	1
3962		3	2
3963	1.0	2	2
3963	4.0	1	1
3963	1.0	1	1
3963	4.0	2	2
3964	1.0	1	1
3964	1.0	2	2
3965	4.0	2	2
3966	1.0	1	1
3966	2.0	1	1
3967		3	2
3968	4.0	2	2
3968	4.0	1	1
3968	3.0	1	1
3969		3	2
3969	2.0	3	1
3969	3.0	3	1
3970		3	2
3970	6.0	1	1
3971	6.0	1	1
3972	1.0	1	1
3973	1.0	2	2
3973	1.0	1	1
3974	2.0	1	1
3975	2.0	1	1
3976	5.0	1	1
3977	5.0	1	1
3978	5.0	1	1
3979	2.0	1	1
3980	1.0	2	2
3980	4.0	2	2
3980	1.0	1	1
3980	4.0	1	1
3981	2.0	1	1
3982	2.0	3	1
3982	3.0	3	1
3983	1.0	1	1
3983	2.0	1	1
3984	2.0	1	1
3985	4.0	2	2
3985	4.0	2	4
3986	6.0	2	2
3986	6.0	1	1
3986	6.0	2	3
3987	5.0	1	1
3988	5.0	1	1
3989	8.0	1	1
3990	4.0	3	1
3991	1.0	2	2
3991	1.0	1	1
3991	1.0	2	3
3992		3	2
3993	3.0	3	1
3993	17.0	3	1
3993	3.0	2	2
3994	2.0	1	1
3995		3	2
3996	11.0	3	1
3996	17.0	2	4
3996	17.0	3	1
3997		3	2
3998	2.0	1	1
3999	7.0	3	1
4000		3	2
4001	4.0	4	5
4001	38.0	2	4
4001	52.0	4	5
4001	38.0	4	5
4001	4.0	2	2
4001	58.0	4	5
4001	3.0	2	2
4001	41.0	4	5
4001	6.0	4	1
4001	10.0	4	1
4001	4.0	4	1
4001	3.0	4	1
4001		3	2
4001	33.0	4	1
4002	14.0	2	3
4002	3.0	1	1
4003	6.0	2	4
4004	3.0	2	2
4004	3.0	1	1
4005	3.0	1	1
4005	4.0	2	2
4005	4.0	1	1
4006	2.0	1	1
4007	4.0	2	3
4007	4.0	1	1
4007	3.0	1	1
4007	3.0	2	2
4007	4.0	2	2
4008	5.0	1	1
4009	2.0	1	1
4010	8.0	1	1
4011	1.0	2	3
4012	5.0	1	1
4013	2.0	1	1
4014	1.0	1	1
4015	2.0	1	1
4015	1.0	1	1
4016	5.0	1	1
4016	16.0	1	1
4017	5.0	1	1
4018	2.0	1	1
4019		3	2
4020	3.0	1	1
4020	3.0	2	2
4021	4.0	1	1
4021	4.0	2	2
4021	3.0	1	1
4022	2.0	1	1
4023		3	2
4024	2.0	1	1
4025	2.0	1	1
4025	3.0	1	1
4025	3.0	2	2
4026	1.0	1	1
4026	1.0	2	2
4027	1.0	1	1
4027	1.0	2	2
4028	9.0	2	4
4028	7.0	2	3
4028	6.0	2	3
4028	3.0	1	1
4028	3.0	2	2
4029		3	2
4030	8.0	1	1
4030		3	2
4031	3.0	3	1
4032	5.0	1	1
4033	5.0	1	1
4034	3.0	1	1
4034	4.0	1	1
4034	2.0	1	1
4035	2.0	1	1
4036		3	2
4036	6.0	1	1
4036	4.0	2	2
4036	1.0	2	2
4036	1.0	1	1
4037	1.0	1	1
4037	1.0	2	3
4037	1.0	2	2
4038	2.0	1	1
4039	2.0	1	1
4040	2.0	1	1
4041	4.0	2	2
4041	4.0	3	1
4041	3.0	3	1
4041	3.0	2	2
4042	2.0	1	1
4043	2.0	1	1
4044		3	2
4044	2.0	1	1
4045	3.0	1	1
4046		3	2
4046	5.0	1	1
4047	2.0	1	1
4048	3.0	3	1
4049	5.0	1	1
4050	1.0	1	1
4051	1.0	1	1
4051	1.0	2	3
4051	1.0	2	2
4051	4.0	2	2
4052	5.0	1	1
4053		3	2
4054	3.0	1	1
4054	3.0	2	2
4055	1.0	2	2
4055	1.0	1	1
4056	1.0	2	2
4056	1.0	1	1
4057	3.0	2	2
4057	3.0	1	1
4057	2.0	1	1
4058	1.0	2	2
4058	1.0	1	1
4059	2.0	1	1
4060	2.0	1	1
4060	3.0	1	1
4061	5.0	1	1
4062		3	2
4063	2.0	1	1
4064	5.0	1	1
4065	2.0	1	1
4066	2.0	1	1
4067	41.0	4	5
4067	4.0	2	2
4067	4.0	2	3
4067	4.0	4	1
4067	3.0	4	1
4067	58.0	4	5
4067	52.0	4	5
4067	3.0	2	2
4067	10.0	4	1
4067	4.0	4	5
4067	38.0	4	5
4067	38.0	2	4
4068	2.0	1	1
4069	6.0	2	3
4070	5.0	1	1
4071	2.0	1	1
4072	2.0	1	1
4073	4.0	3	1
4074	3.0	1	1
4075	5.0	1	1
4076	2.0	1	1
4077	2.0	1	1
4078	2.0	1	1
4079	33.0	1	1
4080	2.0	1	1
4081	2.0	1	1
4082		3	2
4083	2.0	1	1
4084		3	2
4085	2.0	1	1
4086		3	2
4086	4.0	2	2
4086	6.0	1	1
4086	6.0	2	4
4087	1.0	2	2
4087	1.0	2	3
4087	1.0	1	1
4087		3	2
4088	2.0	1	1
4089	2.0	1	1
4090	5.0	1	1
4091	4.0	2	2
4091	4.0	1	1
4091	1.0	2	2
4091	1.0	1	1
4091	5.0	1	1
4092	2.0	1	1
4092		3	2
4093		3	2
4094	1.0	2	3
4094	1.0	2	2
4094	1.0	1	1
4095	1.0	2	2
4095	3.0	2	2
4095	1.0	1	1
4095	25.0	1	1
4095	3.0	1	1
4095	4.0	2	2
4096		3	2
4097	1.0	2	2
4097	6.0	2	4
4097	5.0	1	1
4097	1.0	1	1
4097	11.0	1	1
4098		3	2
4099	2.0	1	1
4100		3	2
4101	3.0	1	1
4101	3.0	2	2
4102	5.0	1	1
4102	1.0	2	2
4102	1.0	1	1
4102	11.0	1	1
4103	3.0	1	1
4103	1.0	1	1
4103	3.0	2	2
4104	1.0	1	1
4105	2.0	1	1
4105	1.0	1	1
4105	5.0	1	1
4106	2.0	1	1
4107	4.0	2	2
4108	2.0	1	1
4109	7.0	3	1
4110	4.0	3	1
4110	7.0	3	1
4111	2.0	1	1
4112	8.0	1	1
4113	2.0	1	1
4114	2.0	1	1
4115	11.0	2	3
4115		3	2
4116	2.0	1	1
4117	2.0	1	1
4118	2.0	1	1
4118		3	2
4118	5.0	1	1
4119		3	2
4120	2.0	1	1
4121	1.0	1	1
4122	5.0	1	1
4123	2.0	1	1
4124	2.0	1	1
4125	2.0	1	1
4126	2.0	1	1
4127		3	2
4127	7.0	1	1
4127	7.0	2	2
4128	3.0	1	1
4128	4.0	1	1
4128	3.0	2	2
4129	1.0	2	2
4129	1.0	1	1
4130	1.0	2	2
4130	9.0	3	1
4130	1.0	3	1
4131	6.0	1	1
4132	1.0	1	1
4132	1.0	2	2
4133	2.0	1	1
4134	2.0	1	1
4135	1.0	1	1
4135	1.0	2	2
4136	12.0	1	1
4137	1.0	2	2
4138	5.0	1	1
4139		3	2
4140	3.0	1	1
4141	4.0	2	3
4141	3.0	1	1
4141	3.0	2	3
4142	6.0	2	3
4142	4.0	2	2
4143	1.0	1	1
4143	1.0	2	2
4144	4.0	2	2
4144	1.0	1	1
4144	11.0	1	1
4144		3	2
4144	1.0	2	2
4144	3.0	1	1
4144	4.0	1	1
4145	5.0	1	1
4145	2.0	1	1
4146	4.0	2	2
4146	1.0	1	1
4146	4.0	1	1
4146	3.0	1	1
4146	3.0	2	2
4147	3.0	1	1
4147	1.0	2	2
4147	1.0	1	1
4148	3.0	1	1
4149	1.0	2	2
4149	1.0	1	1
4150	1.0	1	1
4150		3	2
4150	4.0	2	4
4150	4.0	2	2
4151	2.0	1	1
4152	1.0	1	1
4153	1.0	2	2
4153	6.0	2	2
4153	6.0	1	1
4153	1.0	1	1
4154	4.0	2	2
4154	1.0	1	1
4154	4.0	1	1
4154	1.0	2	2
4155	1.0	1	1
4155	1.0	2	2
4156	1.0	1	1
4156	1.0	2	2
4157	1.0	1	1
4157	1.0	2	3
4157	1.0	2	2
4158	1.0	1	1
4158	1.0	2	2
4159	7.0	1	1
4160	1.0	1	1
4160	3.0	1	1
4160	3.0	2	2
4160	1.0	2	2
4161	1.0	2	2
4161	1.0	1	1
4162	2.0	1	1
4163	2.0	1	1
4164	5.0	1	1
4165	3.0	2	2
4165	21.0	3	1
4165	3.0	3	1
4165	2.0	3	1
4166	4.0	1	1
4166	1.0	1	1
4166	2.0	1	1
4166	3.0	2	2
4166	4.0	2	2
4166	1.0	2	2
4166	3.0	1	1
4167	2.0	1	1
4168	2.0	1	1
4169	5.0	1	1
4169	7.0	1	1
4169	7.0	2	2
4169	6.0	2	3
4170	5.0	1	1
4171	2.0	1	1
4172	7.0	2	4
4173	1.0	2	3
4174	1.0	2	2
4174	1.0	1	1
4175	2.0	1	1
4175	1.0	1	1
4175	1.0	2	2
4176	1.0	2	3
4176	6.0	2	3
4177	3.0	3	1
4178	3.0	1	1
4179	2.0	1	1
4180	2.0	1	1
4180	5.0	1	1
4181		3	2
4182	1.0	1	1
4183	1.0	1	1
4183		3	2
4184	4.0	2	2
4184	4.0	1	1
4184	1.0	2	2
4184	1.0	2	3
4184	1.0	1	1
4185	2.0	1	1
4186	7.0	1	1
4186	7.0	2	3
4186	7.0	2	2
4187	2.0	1	1
4188	2.0	1	1
4189	2.0	1	1
4190	4.0	1	1
4190	3.0	1	1
4190	4.0	2	2
4191	2.0	1	1
4192	2.0	1	1
4193	2.0	1	1
4194	4.0	1	1
4194	2.0	1	1
4195	2.0	1	1
4196	4.0	3	1
4197	1.0	1	1
4198	2.0	1	1
4199	1.0	2	3
4199	1.0	1	1
4199	1.0	2	2
4200	2.0	1	1
4200	1.0	1	1
4201	11.0	2	3
4202	4.0	2	4
4203	4.0	3	1
4203	4.0	2	4
4203	4.0	2	2
4204	3.0	1	1
4204	3.0	2	2
4205	2.0	1	1
4206	3.0	2	2
4206	4.0	3	1
4206	3.0	3	1
4207	1.0	1	1
4208	2.0	1	1
4209	3.0	1	1
4210	9.0	2	4
4211	5.0	1	1
4212	19.0	4	5
4212	4.0	1	1
4212	4.0	2	2
4212	4.0	4	5
4212	3.0	1	1
4212	36.0	4	5
4212	3.0	2	2
4212	4.0	2	3
4213		3	2
4214		3	2
4215	1.0	1	1
4215	1.0	2	2
4216		3	2
4216	1.0	2	2
4216	3.0	2	2
4216	1.0	1	1
4216	3.0	1	1
4217	1.0	1	1
4218	1.0	1	1
4219	2.0	1	1
4220		3	2
4221	1.0	1	1
4222	2.0	1	1
4223		3	2
4224		3	2
4225	2.0	1	1
4226	1.0	1	1
4226	1.0	2	2
4226	4.0	2	2
4227	4.0	1	1
4227	3.0	2	2
4227	3.0	1	1
4228	2.0	1	1
4229	2.0	1	1
4230	1.0	1	1
4231		3	2
4232	2.0	1	1
4233	1.0	2	3
4234	2.0	1	1
4235	3.0	1	1
4235	5.0	1	1
4235	1.0	1	1
4236	3.0	3	1
4236	5.0	3	1
4237	1.0	1	1
4238	2.0	1	1
4239	2.0	1	1
4240	8.0	1	1
4240	5.0	1	1
4241		3	2
4242	1.0	1	1
4242	1.0	2	2
4243	5.0	1	1
4244	2.0	1	1
4244	5.0	1	1
4245	3.0	3	1
4246		3	2
4247		3	2
4247	3.0	3	1
4248	3.0	1	1
4249	2.0	1	1
4250	5.0	1	1
4250		3	2
4250	8.0	1	1
4251	4.0	1	1
4251	3.0	1	1
4251	4.0	2	2
4251	3.0	2	2
4252		3	2
4253	2.0	1	1
4254	2.0	1	1
4255	2.0	1	1
4256	4.0	3	1
4256	2.0	3	1
4257		3	2
4258		3	2
4259		3	2
4259	2.0	1	1
4260	2.0	1	1
4260	1.0	1	1
4261	2.0	1	1
4262	1.0	1	1
4263	2.0	1	1
4264		3	2
4265	6.0	2	4
4266	6.0	1	1
4267	7.0	1	1
4268	1.0	1	1
4269	2.0	1	1
